"time","depth","dive_num"
47336.08,-0.0157801143921654,0
47336.1,-0.0140308263458969,0
47336.12,-0.0123106179396923,0
47336.14,-0.0106392779075972,0
47336.16,-0.00903597524260999,0
47336.18,-0.00751921785721552,0
47336.2,-0.0061068186809924,0
47336.22,-0.00481586865371666,0
47336.24,-0.0036627160500864,0
47336.26,-0.0026629515616781,0
47336.28,-0.001831398561337,0
47336.3,-0.00118210798452589,0
47336.32,-0.00072835728108163,0
47336.34,-0.00048265291634109,0
47336.36,-0.00045673593349729,0
47336.38,-0.0006615901267182,0
47336.4,-0.0011074524163726,0
47336.42,-0.00180382506269024,0
47336.44,-0.00275948940000901,0
47336.46,-0.00398252082052736,0
47336.48,-0.00548030478260599,0
47336.5,-0.00725955366265533,0
47336.52,-0.00932632431097344,0
47336.54,-0.0116860362104448,0
47336.56,-0.0143434901702466,0
47336.58,-0.0173028875169126,0
47336.6,-0.0205678497679943,0
47336.62,-0.0241414387935583,0
47336.64,-0.0280261774828226,0
47336.66,-0.032224070941556,0
47336.68,-0.0367366282481101,0
47336.7,-0.0415648847930087,0
47336.72,-0.0467094252196215,0
47336.74,-0.0521704069715495,0
47336.76,-0.0579475844369255,0
47336.78,-0.064040333660959,0
47336.8,-0.0704476775771366,0
47336.82,-0.0771683116850345,0
47336.84,-0.0842006300788627,0
47336.86,-0.0915427517069611,0
47336.88,-0.0991925467196361,0
47336.9,-0.107147662740445,0
47336.92,-0.115405550876335,0
47336.94,-0.123963491264606,0
47336.96,-0.132818617940655,0
47336.98,-0.141967942799572,0
47337,-0.151408378418565,0
47337.02,-0.161136759504499,0
47337.04,-0.171149862733382,0
47337.06,-0.181444424755542,0
47337.08,-0.192017158151656,0
47337.1,-0.202864765140915,0
47337.12,-0.213983948862946,0
47337.14,-0.225371422079514,0
47337.16,-0.237023913169889,0
47337.18,-0.248938169325052,0
47337.2,-0.261110956879783,0
47337.22,-0.273539058757797,0
47337.24,-0.286219269042311,0
47337.26,-0.299148384722866,0
47337.28,-0.312323194707863,0
47337.3,-0.325740466229917,0
47337.32,-0.339396928808575,0
47337.34,-0.353289255969251,0
47337.36,-0.367414044950747,0
47337.38,-0.381767794662792,0
47337.4,-0.396346882181608,0
47337.42,-0.411147538093737,0
47337.44,-0.426165821016492,0
47337.46,-0.441397591636834,0
47337.48,-0.456838486619241,0
47337.5,-0.472483892736742,0
47337.52,-0.488328921578073,0
47337.54,-0.504368385178044,0
47337.56,-0.520596772906872,0
47337.58,-0.537008229938893,0
47337.6,-0.553596537601353,0
47337.62,-0.570355095879601,0
47337.64,-0.587276908328265,0
47337.66,-0.604354569607467,0
47337.68,-0.621580255829675,0
47337.7,-0.638945717868447,0
47337.72,-0.656442277743379,0
47337.74,-0.67406082815857,0
47337.76,-0.691791835234368,0
47337.78,-0.709625344435132,0
47337.8,-0.727550989659144,0
47337.82,-0.74555800542246,0
47337.84,-0.763635242035094,0
47337.86,-0.781771183638017,0
47337.88,-0.799953968941552,0
47337.9,-0.818171414481506,0
47337.92,-0.836411040187897,0
47337.94,-0.854660097044469,0
47337.96,-0.872905596603415,0
47337.98,-0.891134342109675,0
47338,-0.909332960984486,0
47338.02,-0.927487938414798,0
47338.04,-0.945585651797926,0
47338.06,-0.963612405795588,0
47338.08,-0.98155446776041,0
47338.1,-0.999398103309397,0
47338.12,-1.01712961183286,0
47338.14,-1.03473536174401,0
47338.16,-1.05220182529238,0
47338.18,-1.0695156127836,0
47338.2,-1.08666350606884,0
47338.22,-1.1036324911877,0
47338.24,-1.12040979006952,0
47338.26,-1.13698289121848,0
47338.28,-1.15333957932714,0
47338.3,-1.16946796378205,0
47338.32,-1.18535650604121,0
47338.34,-1.20099404587844,0
47338.36,-1.21636982650197,0
47338.38,-1.23147351856565,0
47338.4,-1.24629524309861,0
47338.42,-1.26082559338424,0
47338.44,-1.27505565582259,0
47338.46,-1.28897702980966,0
47338.48,-1.30258184666527,0
47338.5,-1.31586278763535,0
47338.52,-1.32881310098819,0
47338.54,-1.34142661821469,0
47338.56,-1.35369776933174,0
47338.58,-1.36562159727597,0
47338.6,-1.3771937713617,0
47338.62,-1.38841059976311,0
47338.64,-1.39926904096615,0
47338.66,-1.4097667141224,0
47338.68,-1.41990190822272,0
47338.7,-1.42967358999673,0
47338.72,-1.43908141043215,0
47338.74,-1.44812570979837,0
47338.76,-1.45680752105177,0
47338.78,-1.46512857149381,0
47338.8,-1.47309128255057,0
47338.82,-1.48069876754193,0
47338.84,-1.48795482731146,0
47338.86,-1.49486394359378,0
47338.88,-1.50143127000452,0
47338.9,-1.50766262054983,0
47338.92,-1.51356445556743,0
47338.94,-1.51914386502815,0
47338.96,-1.52440854914747,0
47338.98,-1.52936679627889,0
47339,-1.53402745808584,0
47339.02,-1.53839992201533,0
47339.04,-1.54249408112445,0
47339.06,-1.54632030134011,0
47339.08,-1.54988938626163,0
47339.1,-1.55321253964624,0
47339.12,-1.55630132574646,0
47339.14,-1.5591676276974,0
47339.16,-1.56182360417979,0
47339.18,-1.56428164460962,0
47339.2,-1.56655432312999,0
47339.22,-1.56865435170121,0
47339.24,-1.57059453260363,0
47339.26,-1.57238771068266,0
47339.28,-1.57404672567658,0
47339.3,-1.57558436497554,0
47339.32,-1.57701331716331,0
47339.34,-1.5783461266928,0
47339.36,-1.57959515004116,0
47339.38,-1.58077251368114,0
47339.4,-1.58189007419168,0
47339.42,-1.58295938081285,0
47339.44,-1.58399164072902,0
47339.46,-1.5849976873384,0
47339.48,-1.58598795173814,0
47339.5,-1.58697243762254,0
47339.52,-1.58796069975717,0
47339.54,-1.58896182615433,0
47339.56,-1.58998442403734,0
47339.58,-1.59103660964041,0
47339.6,-1.5921260018504,0
47339.62,-1.59325971965595,0
47339.64,-1.59444438332821,0
47339.66,-1.59568611921863,0
47339.68,-1.59699056801987,0
47339.7,-1.59836289630045,0
47339.72,-1.59980781108919,0
47339.74,-1.60132957725508,0
47339.76,-1.60293203740044,0
47339.78,-1.60461863396114,0
47339.8,-1.60639243318856,0
47339.82,-1.60825615067165,0
47339.84,-1.61021217804729,0
47339.86,-1.61226261054077,0
47339.88,-1.61440927497639,0
47339.9,-1.61665375790245,0
47339.92,-1.61899743348211,0
47339.94,-1.62144149081458,0
47339.96,-1.62398696036825,0
47339.98,-1.62663473922834,0
47340,-1.62938561488667,0
47340.02,-1.63224028732935,0
47340.04,-1.63519938920952,0
47340.06,-1.63826350392593,0
47340.08,-1.64143318146427,0
47340.1,-1.64470895189498,0
47340.12,-1.64809133645928,0
47340.14,-1.6515808562141,0
47340.16,-1.65517803824377,0
47340.18,-1.65888341948416,0
47340.2,-1.6626975482409,0
47340.22,-1.66662098351639,0
47340.24,-1.67065429229269,0
47340.26,-1.67479804494552,0
47340.28,-1.67905280898937,0
47340.3,-1.68341914137599,0
47340.32,-1.68789757958559,0
47340.34,-1.69248863176347,0
47340.36,-1.69719276616414,0
47340.38,-1.70201040016857,0
47340.4,-1.70694188914106,0
47340.42,-1.71198751538719,0
47340.44,-1.71714747746527,0
47340.46,-1.7224218800912,0
47340.48,-1.72781072485924,0
47340.5,-1.73331390198066,0
47340.52,-1.73893118321855,0
47340.54,-1.74466221617096,0
47340.56,-1.75050652002457,0
47340.58,-1.75646348287209,0
47340.6,-1.7625323606527,0
47340.62,-1.76871227774427,0
47340.64,-1.77500222920161,0
47340.66,-1.78140108460434,0
47340.68,-1.78790759344523,0
47340.7,-1.79452039196133,0
47340.72,-1.80123801128189,0
47340.74,-1.80805888674224,0
47340.76,-1.81498136819071,0
47340.78,-1.82200373109692,0
47340.8,-1.82912418825511,0
47340.82,-1.83634090186465,0
47340.84,-1.84365199576323,0
47340.86,-1.85105556758573,0
47340.88,-1.85854970062354,0
47340.9,-1.8661324751649,0
47340.92,-1.87380197910748,0
47340.94,-1.88155631764817,0
47340.96,-1.88939362187357,0
47340.98,-1.89731205609557,0
47341,-1.90530982380152,0
47341.02,-1.91338517211502,0
47341.04,-1.92153639469299,0
47341.06,-1.92976183301534,0
47341.08,-1.9380598760554,0
47341.1,-1.94642895835145,0
47341.12,-1.95486755653255,0
47341.14,-1.963374184382,0
47341.16,-1.97194738655321,0
47341.18,-1.98058573107993,0
47341.2,-1.98928780084935,0
47341.22,-1.99805218422852,0
47341.24,-2.00687746505461,0
47341.26,-2.01576221221491,0
47341.28,-2.02470496905381,0
47341.3,-2.03370424285129,0
47341.32,-2.04275849461986,0
47341.34,-2.05186612946458,0
47341.36,-2.06102548774423,0
47341.38,-2.07023483725967,0
47341.4,-2.07949236667984,0
47341.42,-2.08879618039509,0
47341.44,-2.09814429496351,0
47341.46,-2.10753463728784,0
47341.48,-2.11696504462945,0
47341.5,-2.12643326653213,0
47341.52,-2.13593696869272,0
47341.54,-2.14547373877837,0
47341.56,-2.15504109415167,0
47341.58,-2.16463649142726,0
47341.6,-2.17425733774526,0
47341.62,-2.18390100361052,0
47341.64,-2.19356483711222,0
47341.66,-2.20324617930577,0
47341.68,-2.21294238051022,0
47341.7,-2.22265081724933,0
47341.72,-2.23236890954291,0
47341.74,-2.24209413823921,0
47341.76,-2.25182406206773,0
47341.78,-2.26155633408584,0
47341.8,-2.27128871719226,0
47341.82,-2.28101909838619,0
47341.84,-2.29074550146195,0
47341.86,-2.30046609784576,0
47341.88,-2.31017921530367,0
47341.9,-2.31988334427747,0
47341.92,-2.32957714163764,0
47341.94,-2.33925943168021,0
47341.96,-2.34892920423425,0
47341.98,-2.35858560979194,0
47342,-2.36822795161996,0
47342.02,-2.37785567485978,0
47342.04,-2.38746835267514,0
47342.06,-2.39706566955518,0
47342.08,-2.40664740193252,0
47342.1,-2.41621339632424,0
47342.12,-2.42576354525127,0
47342.14,-2.43529776123585,0
47342.16,-2.44481594921738,0
47342.18,-2.45431797776389,0
47342.2,-2.46380364948745,0
47342.22,-2.47327267109816,0
47342.24,-2.4827246235514,0
47342.26,-2.49215893275618,0
47342.28,-2.50157484131946,0
47342.3,-2.51097138180079,0
47342.32,-2.52034735194408,0
47342.34,-2.52970129233871,0
47342.36,-2.53903146694008,0
47342.38,-2.54833584685139,0
47342.4,-2.55761209773236,0
47342.42,-2.56685757115967,0
47342.44,-2.57606930021642,0
47342.46,-2.58524399953542,0
47342.48,-2.59437806996452,0
47342.5,-2.60346760796165,0
47342.52,-2.61250841976438,0
47342.54,-2.6214960403128,0
47342.56,-2.63042575683928,0
47342.58,-2.63929263697146,0
47342.6,-2.64809156112996,0
47342.62,-2.65681725893781,0
47342.64,-2.66546434929831,0
47342.66,-2.67402738374025,0
47342.68,-2.68250089257602,0
47342.7,-2.69087943337109,0
47342.72,-2.69915764118071,0
47342.74,-2.70733027997559,0
47342.76,-2.71539229464938,0
47342.78,-2.72333886298072,0
47342.8,-2.73116544691042,0
47342.82,-2.73886784249025,0
47342.84,-2.74644222786397,0
47342.86,-2.75388520865384,0
47342.88,-2.76119386014722,0
47342.9,-2.76836576570683,0
47342.92,-2.77539905086513,0
47342.94,-2.78229241260737,0
47342.96,-2.78904514339919,0
47342.98,-2.79565714957193,0
47343,-2.80212896374114,0
47343.02,-2.80846175100189,0
47343.04,-2.81465730871511,0
47343.06,-2.82071805977381,0
47343.08,-2.82664703931427,0
47343.1,-2.83244787491419,0
47343.12,-2.83812476039745,0
47343.14,-2.84368242344139,0
47343.16,-2.84912608725692,0
47343.18,-2.85446142668357,0
47343.2,-2.85969451910925,0
47343.22,-2.8648317906876,0
47343.24,-2.86987995838411,0
47343.26,-2.87484596843343,0
47343.28,-2.87973693183568,0
47343.3,-2.88456005755671,0
47343.32,-2.88932258412756,0
47343.34,-2.89403171035989,0
47343.36,-2.89869452590748,0
47343.38,-2.903317942409,0
47343.4,-2.90790862594299,0
47343.42,-2.91247293151459,0
47343.44,-2.91701684027223,0
47343.46,-2.92154590012446,0
47343.48,-2.92606517039086,0
47343.5,-2.93057917107728,0
47343.52,-2.93509183731598,0
47343.54,-2.93960647945491,0
47343.56,-2.94412574921951,0
47343.58,-2.94865161230368,0
47343.6,-2.95318532767757,0
47343.62,-2.95772743382703,0
47343.64,-2.96227774206483,0
47343.66,-2.96683533697778,0
47343.68,-2.97139858399805,0
47343.7,-2.97596514401101,0
47343.72,-2.98053199483802,0
47343.74,-2.98509545936036,0
47343.76,-2.98965123998205,0
47343.78,-2.99419445906376,0
47343.8,-2.99871970489987,0
47343.82,-3.00322108275473,0
47343.84,-3.00769227042524,0
47343.86,-3.01212657775232,0
47343.88,-3.01651700946744,0
47343.9,-3.02085633073019,0
47343.92,-3.02513713468961,0
47343.94,-3.02935191138696,0
47343.96,-3.03349311730889,0
47343.98,-3.03755324489959,0
47344,-3.04152489134666,0
47344.02,-3.04540082596941,0
47344.04,-3.04917405555884,0
47344.06,-3.05283788704565,0
47344.08,-3.05638598690605,0
47344.1,-3.05981243675412,0
47344.12,-3.06311178461411,0
47344.14,-3.06627909141521,0
47344.16,-3.06930997230412,0
47344.18,-3.07220063242826,0
47344.2,-3.07494789690136,0
47344.22,-3.07754923472526,0
47344.24,-3.08000277650548,0
47344.26,-3.08230732586134,0
47344.28,-3.08446236449662,0
47344.3,-3.08646805096016,0
47344.32,-3.08832521318836,0
47344.34,-3.09003533498247,0
47344.36,-3.09160053663224,0
47344.38,-3.09302354995202,0
47344.4,-3.09430768804916,0
47344.42,-3.09545681019075,0
47344.44,-3.09647528217935,0
47344.46,-3.09736793268752,0
47344.48,-3.09814000603382,0
47344.5,-3.09879711191211,0
47344.52,-3.09934517260879,0
47344.54,-3.09979036825965,0
47344.56,-3.10013908070909,0
47344.58,-3.10039783654062,0
47344.6,-3.10057324984662,0
47344.62,-3.10067196530006,0
47344.64,-3.10070060207836,0
47344.66,-3.10066569917353,0
47344.68,-3.10057366259983,0
47344.7,-3.10043071498392,0
47344.72,-3.10024284799018,0
47344.74,-3.10001577799923,0
47344.76,-3.09975490541734,0
47344.78,-3.09946527795235,0
47344.8,-3.09915155814616,0
47344.82,-3.09881799540566,0
47344.84,-3.0984684027252,0
47344.86,-3.0981061382417,0
47344.88,-3.09773409171289,0
47344.9,-3.09735467595637,0
47344.92,-3.09696982323606,0
47344.94,-3.09658098653167,0
47344.96,-3.0961891455773,0
47344.98,-3.09579481750748,0
47345,-3.09539807190414,0
47345.02,-3.09499854999427,0
47345.04,-3.09459548770944,0
47345.06,-3.0941877422816,0
47345.08,-3.09377382201805,0
47345.1,-3.09335191886964,0
47345.12,-3.09291994338315,0
47345.14,-3.09247556160919,0
47345.16,-3.09201623352322,0
47345.18,-3.09153925250712,0
47345.2,-3.09104178543491,0
47345.22,-3.09052091290583,0
47345.24,-3.08997366917396,0
47345.26,-3.08939708133287,0
47345.28,-3.08878820732923,0
47345.3,-3.08814417239768,0
47345.32,-3.08746220353326,0
47345.34,-3.08673966164441,0
47345.36,-3.08597407106088,0
47345.38,-3.08516314610481,0
47345.4,-3.08430481447008,0
47345.42,-3.08339723719482,0
47345.44,-3.08243882505302,0
47345.46,-3.08142825123429,0
47345.48,-3.0803644602247,0
47345.5,-3.07924667284587,0
47345.52,-3.07807438745484,0
47345.54,-3.07684737735015,0
47345.56,-3.07556568447368,0
47345.58,-3.07422960953929,0
47345.6,-3.07283969875885,0
47345.62,-3.07139672737428,0
47345.64,-3.06990168023883,0
47345.66,-3.06835572972265,0
47345.68,-3.06676021124611,0
47345.7,-3.06511659676889,0
47345.72,-3.06342646658349,0
47345.74,-3.06169147977834,0
47345.76,-3.05991334374768,0
47345.78,-3.05809378313304,0
47345.8,-3.05623450858434,0
47345.82,-3.05433718572728,0
47345.84,-3.05240340471769,0
47345.86,-3.0504346507533,0
47345.88,-3.04843227589901,0
47345.9,-3.04639747256341,0
47345.92,-3.04433124894191,0
47345.94,-3.04223440671608,0
47345.96,-3.04010752127005,0
47345.98,-3.03795092465347,0
47346,-3.03576469148619,0
47346.02,-3.03354862796384,0
47346.04,-3.03130226408651,0
47346.06,-3.0290248491936,0
47346.08,-3.02671535084942,0
47346.1,-3.0243724570844,0
47346.12,-3.02199458195852,0
47346.14,-3.01957987437487,0
47346.16,-3.0171262300351,0
47346.18,-3.01463130639324,0
47346.2,-3.01209254043131,0
47346.22,-3.00950716904998,0
47346.24,-3.00687225183966,0
47346.26,-3.00418469597295,0
47346.28,-3.00144128293832,0
47346.3,-2.99863869681733,0
47346.32,-2.9957735537938,0
47346.34,-2.99284243257351,0
47346.36,-2.98984190538692,0
47346.38,-2.98676856924594,0
47346.4,-2.98361907712685,0
47346.42,-2.98039016875809,0
47346.44,-2.97707870070066,0
47346.46,-2.973681675422,0
47346.48,-2.9701962690808,0
47346.5,-2.96661985775938,0
47346.52,-2.96295004190265,0
47346.54,-2.9591846687471,0
47346.56,-2.95532185255046,0
47346.58,-2.95135999246057,0
47346.6,-2.947297787892,0
47346.62,-2.94313425130974,0
47346.64,-2.93886871835051,0
47346.66,-2.93450085524324,0
47346.68,-2.9300306635216,0
47346.7,-2.92545848205182,0
47346.72,-2.920784986428,0
47346.74,-2.91601118581545,0
47346.76,-2.91113841734789,0
47346.78,-2.90616833820941,0
47346.8,-2.90110291555322,0
47346.82,-2.89594441442858,0
47346.84,-2.89069538390408,0
47346.86,-2.88535864158859,0
47346.88,-2.87993725676259,0
47346.9,-2.87443453233953,0
47346.92,-2.86885398588186,0
47346.94,-2.86319932989803,0
47346.96,-2.85747445164493,0
47346.98,-2.85168339265658,0
47347,-2.84583032821249,0
47347.02,-2.8399195469496,0
47347.04,-2.83395543081019,0
47347.06,-2.82794243550388,0
47347.08,-2.82188507164637,0
47347.1,-2.81578788672006,0
47347.12,-2.809655447983,0
47347.14,-2.80349232643365,0
47347.16,-2.79730308191783,0
47347.18,-2.79109224944462,0
47347.2,-2.78486432675671,0
47347.22,-2.77862376318087,0
47347.24,-2.77237494976444,0
47347.26,-2.76612221068468,0
47347.28,-2.75986979589984,0
47347.3,-2.75362187499471,0
47347.32,-2.74738253215803,0
47347.34,-2.7411557622161,0
47347.36,-2.73494546763482,0
47347.38,-2.72875545639346,0
47347.4,-2.72258944062532,0
47347.42,-2.716451035915,0
47347.44,-2.71034376113843,0
47347.46,-2.70427103873059,0
47347.48,-2.69823619526572,0
47347.5,-2.69224246223783,0
47347.52,-2.68629297693291,0
47347.54,-2.68039078329069,0
47347.56,-2.67453883266055,0
47347.58,-2.66873998436493,0
47347.6,-2.66299700599419,0
47347.62,-2.65731257336651,0
47347.64,-2.65168927009872,0
47347.66,-2.64612958674568,0
47347.68,-2.64063591947857,0
47347.7,-2.6352105682845,0
47347.72,-2.62985573468282,0
47347.74,-2.62457351896534,0
47347.76,-2.61936591697954,0
47347.78,-2.61423481648495,0
47347.8,-2.60918199312316,0
47347.82,-2.60420910605143,0
47347.84,-2.59931769329826,0
47347.86,-2.59450916690661,0
47347.88,-2.58978480793657,0
47347.9,-2.58514576140414,0
47347.92,-2.58059303123662,0
47347.94,-2.57612747532739,0
47347.96,-2.57174980077391,0
47347.98,-2.56746055938304,0
47348,-2.56326014352614,0
47348.02,-2.55914878242453,0
47348.04,-2.5551265389422,0
47348.06,-2.55119330695857,0
47348.08,-2.54734880938901,0
47348.1,-2.54359259691501,0
47348.12,-2.53992404747941,0
47348.14,-2.53634236659542,0
47348.16,-2.53284658851021,0
47348.18,-2.52943557825712,0
47348.2,-2.52610803462187,0
47348.22,-2.52286249404101,0
47348.24,-2.51969733544233,0
47348.26,-2.51661078602967,0
47348.28,-2.51360092800643,0
47348.3,-2.51066570622514,0
47348.32,-2.50780293674276,0
47348.34,-2.50501031625482,0
47348.36,-2.50228543237459,0
47348.38,-2.49962577471783,0
47348.4,-2.49702874674694,0
47348.42,-2.49449167832311,0
47348.44,-2.49201183890989,0
47348.46,-2.48958645136675,0
47348.48,-2.48721270626563,0
47348.5,-2.48488777666048,0
47348.52,-2.4826088332344,0
47348.54,-2.48037305974562,0
47348.56,-2.47817766868967,0
47348.58,-2.47601991709162,0
47348.6,-2.47389712233895,0
47348.62,-2.47180667796225,0
47348.64,-2.46974606926807,0
47348.66,-2.46771288872585,0
47348.68,-2.46570485100781,0
47348.7,-2.46371980757881,0
47348.72,-2.46175576073143,0
47348.74,-2.45981087695971,0
47348.76,-2.45788349956424,0
47348.78,-2.45597216038087,0
47348.8,-2.45407559052549,0
47348.82,-2.45219273004779,0
47348.84,-2.45032273638908,0
47348.86,-2.44846499154157,0
47348.88,-2.44661910780993,0
47348.9,-2.44478493208058,0
47348.92,-2.44296254850957,0
47348.94,-2.44115227954732,0
47348.96,-2.43935468522566,0
47348.98,-2.43757056064269,0
47349,-2.43580093159089,0
47349.02,-2.4340470482861,0
47349.04,-2.43231037716803,0
47349.06,-2.43059259075719,0
47349.08,-2.42889555556846,0
47349.1,-2.42722131809771,0
47349.12,-2.42557208891569,0
47349.14,-2.42395022492119,0
47349.16,-2.42235820982413,0
47349.18,-2.42079863294824,0
47349.2,-2.41927416646261,0
47349.22,-2.41778754117,0
47349.24,-2.41634152099941,0
47349.26,-2.41493887636828,0
47349.28,-2.4135823565976,0
47349.3,-2.41227466157937,0
47349.32,-2.41101841291109,0
47349.34,-2.40981612472557,0
47349.36,-2.40867017445586,0
47349.38,-2.40758277378437,0
47349.4,-2.40655594003248,0
47349.42,-2.40559146825168,0
47349.44,-2.40469090427821,0
47349.46,-2.40385551901285,0
47349.48,-2.40308628418278,0
47349.5,-2.40238384983517,0
47349.52,-2.40174852380206,0
47349.54,-2.40118025336131,0
47349.56,-2.40067860930338,0
47349.58,-2.40024277259235,0
47349.6,-2.39987152378808,0
47349.62,-2.39956323537078,0
47349.64,-2.39931586708153,0
47349.66,-2.39912696436281,0
47349.68,-2.3989936599511,0
47349.7,-2.39891267864098,0
47349.72,-2.39888034520559,0
47349.74,-2.39889259542372,0
47349.76,-2.39894499012884,0
47349.78,-2.3990327321604,0
47349.8,-2.39915068606376,0
47349.82,-2.39929340035226,0
47349.84,-2.39945513211363,0
47349.86,-2.39962987371368,0
47349.88,-2.39981138132401,0
47349.9,-2.39999320497638,0
47349.92,-2.40016871982652,0
47349.94,-2.40033115829328,0
47349.96,-2.40047364272684,0
47349.98,-2.40058921825094,0
47350,-2.40067088542045,0
47350.02,-2.40071163233663,0
47350.04,-2.40070446586727,0
47350.06,-2.40064244162954,0
47350.08,-2.40051869240782,0
47350.1,-2.40032645469827,0
47350.12,-2.40005909309531,0
47350.14,-2.39971012226306,0
47350.16,-2.39927322626615,0
47350.18,-2.39874227506896,0
47350.2,-2.39811133805067,0
47350.22,-2.39737469442325,0
47350.24,-2.39652684048211,0
47350.26,-2.3955624936629,0
47350.28,-2.39447659342198,0
47350.3,-2.39326429900312,0
47350.32,-2.39192098419736,0
47350.34,-2.39044222924592,0
47350.36,-2.38882381007787,0
47350.38,-2.38706168511359,0
47350.4,-2.38515197990102,0
47350.42,-2.38309096988588,0
47350.44,-2.3808750616449,0
47350.46,-2.37850077293719,0
47350.48,-2.37596471194793,0
47350.5,-2.37326355611407,0
47350.52,-2.37039403093105,0
47350.54,-2.36735288914378,0
47350.56,-2.36413689072316,0
47350.58,-2.36074278402201,0
47350.6,-2.35716728849135,0
47350.62,-2.35340707931905,0
47350.64,-2.34945877432855,0
47350.66,-2.34531892344628,0
47350.68,-2.34098400101245,0
47350.7,-2.33645040117137,0
47350.72,-2.33171443653533,0
47350.74,-2.32677234027054,0
47350.76,-2.32162027170553,0
47350.78,-2.31625432551214,0
47350.8,-2.31067054445751,0
47350.82,-2.30486493567323,0
47350.84,-2.29883349033579,0
47350.86,-2.29257220660063,0
47350.88,-2.28607711558256,0
47350.9,-2.27934431012727,0
47350.92,-2.27236997607416,0
47350.94,-2.265150425669,0
47350.96,-2.25768213274832,0
47350.98,-2.24996176928466,0
47351,-2.24198624285441,0
47351.02,-2.23375273456912,0
47351.04,-2.22525873699492,0
47351.06,-2.21650209157531,0
47351.08,-2.20748102507015,0
47351.1,-2.19819418452696,0
47351.12,-2.18864067031105,0
47351.14,-2.17882006673739,0
47351.16,-2.16873246987056,0
47351.18,-2.15837851208786,0
47351.2,-2.14775938303576,0
47351.22,-2.13687684664995,0
47351.24,-2.1257332539541,0
47351.26,-2.11433155140187,0
47351.28,-2.10267528457963,0
47351.3,-2.09076859714348,0
47351.32,-2.07861622492214,0
47351.34,-2.06622348517684,0
47351.36,-2.05359626107037,0
47351.38,-2.0407409814575,0
47351.4,-2.02766459616839,0
47351.42,-2.01437454701498,0
47351.44,-2.00087873480535,0
47351.46,-1.98718548270365,0
47351.48,-1.97330349632098,0
47351.5,-1.95924182096713,0
47351.52,-1.94500979653089,0
47351.54,-1.93061701048974,0
47351.56,-1.91607324957589,0
47351.58,-1.90138845064561,0
47351.6,-1.88657265131127,0
47351.62,-1.87163594090063,0
47351.64,-1.85658841230643,0
47351.66,-1.84144011527911,0
47351.68,-1.8262010116987,0
47351.7,-1.81088093333719,0
47351.72,-1.79548954259119,0
47351.74,-1.78003629662591,0
47351.76,-1.76453041532671,0
47351.78,-1.74898085340334,0
47351.8,-1.73339627693589,0
